,market_ids,weights,income,nodes0
35,C03Q1,0.05,-0.667761464445066,0.9632252645119528
36,C03Q1,0.05,-4.385486661144642,0.7574316957360411
37,C03Q1,0.05,-0.7558688306578318,-0.0301793153728779
38,C03Q1,0.05,-0.5859926720743935,-0.2820554727598303
39,C03Q1,0.05,-0.0329074149709871,-0.845326355819735
40,C04Q1,0.05,0.6245978780680748,-0.5295693052242281
41,C04Q1,0.05,-0.224269846258073,0.7248712145301349
42,C04Q1,0.05,-0.2846168711934176,0.2910166610896215
43,C04Q1,0.05,0.6784594348770394,-1.3916425280384352
44,C04Q1,0.05,0.7468322771935281,-1.4629824128344369
45,C04Q1,0.05,0.8402295711873986,0.2487691010265909
46,C04Q1,0.05,1.0341346198097483,0.389299815968414
47,C04Q1,0.05,0.1037802752929462,1.296302227118115
48,C04Q1,0.05,0.5613064681957631,2.001352808352004
49,C04Q1,0.05,1.2166073813323273,-1.0131049734129385
50,C04Q1,0.05,0.1932882867526171,-0.8630714828292374
51,C04Q1,0.05,0.9620225443145892,-0.6495713768065796
52,C04Q1,0.05,0.5108283953329416,0.6992247612847685
53,C04Q1,0.05,-0.3423003580950432,1.387337832085645
54,C04Q1,0.05,0.2964521742903052,-0.0209605355962785
55,C04Q1,0.05,0.3086389955873319,-2.031215478719655
56,C04Q1,0.05,0.5493879660453445,0.3700984015394874
57,C04Q1,0.05,0.6983733782427652,-1.2663329149302711
58,C04Q1,0.05,-0.6724498952824227,0.5628529327655898
59,C04Q1,0.05,-0.3295068828154228,-0.2723949735181115
60,C05Q1,0.05,0.9441985053975336,0.019233488852551
61,C05Q1,0.05,0.4056358951938659,-1.4250308110319063
62,C05Q1,0.05,0.5859922681174901,-0.2678170216488746
63,C05Q1,0.05,0.0181305079915912,-2.265412359273318
64,C05Q1,0.05,-0.3118308443553044,-0.5694884634960117
65,C05Q1,0.05,0.730509148609439,-1.1295643491364382
66,C05Q1,0.05,-0.4258837681687915,0.719131100294676
67,C05Q1,0.05,0.0282731019242881,0.0026948541684417
68,C05Q1,0.05,0.288824689460835,-0.4309726481545012
69,C05Q1,0.05,0.5763582816082558,-0.5242022196417565
70,C05Q1,0.05,0.2240389218505214,-0.3804235084305703
71,C05Q1,0.05,0.5763582816082558,-0.1737481250376417
72,C05Q1,0.05,-0.6769993421404923,-0.307731641428226
73,C05Q1,0.05,-3.0051626855676394,0.0624163452526413
74,C05Q1,0.05,-0.3320469603249982,-0.9458354275223764
75,C05Q1,0.05,0.4118331705736651,-0.169080213631736
76,C05Q1,0.05,0.5082580185098902,0.2159265640366859
77,C05Q1,0.05,-1.0330796308258456,-0.6556075902423643
78,C05Q1,0.05,0.288824689460835,0.2304508163910685
79,C05Q1,0.05,0.0325885522747793,1.12583665308618
80,C07Q1,0.05,-1.5084169423595384,-1.3205392773685478
81,C07Q1,0.05,1.3025440052090538,-0.2552583818008731
82,C07Q1,0.05,1.2457221855976943,-0.0342103880547672
83,C07Q1,0.05,0.3847184134936867,-0.4267001680515876
84,C07Q1,0.05,0.3189721589370755,1.460587980007496
85,C07Q1,0.05,0.4186690016618115,-1.3988307700657354
86,C07Q1,0.05,0.650276862591781,0.0207854621106537
87,C07Q1,0.05,0.6754392957688715,-0.022044810311957
88,C07Q1,0.05,-0.1135864884374502,-0.9411320245432422
89,C07Q1,0.05,1.3904910679645113,0.732793998744476
90,C07Q1,0.05,0.9566446119108604,-0.5357909227872596
91,C07Q1,0.05,0.611993690659606,-1.1472848509823017
92,C07Q1,0.05,0.631852208082579,-1.195307405269188
93,C07Q1,0.05,-0.0450602652995222,-0.4845962345877267
94,C07Q1,0.05,0.4994732302056892,-1.4395967006156
95,C07Q1,0.05,0.9681339879163868,0.4518793217182257
96,C07Q1,0.05,1.20815981749168,-1.74990181111996
97,C07Q1,0.05,0.4417751672544323,-1.536428085516412
98,C07Q1,0.05,-0.0219518195956744,-2.638019575905691
99,C07Q1,0.05,0.5869760558050672,-1.5233572777790172
100,C08Q1,0.05,-0.9449057022973671,1.7513542365923485
101,C08Q1,0.05,0.1573804169417538,-0.6348222104978949
102,C08Q1,0.05,0.289959398765351,0.4941611251295481
103,C08Q1,0.05,-0.3942343190016402,-0.7185302419609679
104,C08Q1,0.05,-0.715450962402393,-0.3549415469669932
105,C08Q1,0.05,-0.4003011313102593,-2.197967961174063
106,C08Q1,0.05,-0.0492935389628357,-0.3729677637712158
107,C08Q1,0.05,0.4010141288762519,0.2333611483140159
108,C08Q1,0.05,0.3904184408741624,-0.6923608271764905
109,C08Q1,0.05,1.0650277891264397,0.3001324434853906
110,C08Q1,0.05,0.7634720319427775,-1.8369427474564624
111,C08Q1,0.05,0.2424888086870336,-1.7380887272039265
112,C08Q1,0.05,-0.1404037997742122,-0.4069349870359943
113,C08Q1,0.05,-1.5796683918277283,-0.2731322227109468
114,C08Q1,0.05,0.2373612154911235,-0.4487092816499109
115,C08Q1,0.05,0.0027138754104125,-0.6073350323096245
116,C08Q1,0.05,-0.3346734958814341,0.5615169865837412
117,C08Q1,0.05,0.0809086901663942,-0.3455491920430162
118,C08Q1,0.05,1.0650277891264397,-0.5004587859607507
119,C08Q1,0.05,-0.0974325388468333,2.070693646369796
120,C11Q1,0.05,-0.5042162579213212,0.1518244699957365
121,C11Q1,0.05,0.9694936615741518,0.0673973079366599
122,C11Q1,0.05,0.7646991685358788,-0.3326118759093128
123,C11Q1,0.05,-0.6257858218223582,1.3632130901027069
124,C11Q1,0.05,0.3137375746777024,-0.0694061280025958
125,C11Q1,0.05,-0.5318097985208947,-0.0739640351767782
126,C11Q1,0.05,1.0437074932415342,0.824537368864684
127,C11Q1,0.05,1.1140747543368157,1.5686554582672556
128,C11Q1,0.05,0.7691136178013522,-0.3666922802092308
129,C11Q1,0.05,0.5767800827051666,-0.3023977044548864
130,C11Q1,0.05,0.0691856337231104,-1.0412026932145977
131,C11Q1,0.05,0.834606959621139,0.7976158184455171
132,C11Q1,0.05,-0.3676578401880004,1.2363101894155093
133,C11Q1,0.05,0.3007375399256577,0.5359839271385562
134,C11Q1,0.05,0.4565051720092103,2.2061042109634483
135,C11Q1,0.05,-1.532898426142971,-1.1636989059350236
136,C11Q1,0.05,-0.5246333737043809,0.3014952552770272
137,C11Q1,0.05,-0.4934418750406752,-0.5570691455973114
138,C11Q1,0.05,-0.2147571878725251,-0.4239231705380946
139,C11Q1,0.05,-0.0273645907000616,0.6835438934773285
140,C12Q1,0.05,-0.1572895596461592,0.0548489684398321
141,C12Q1,0.05,0.2642737458303816,-2.3326574919262293
142,C12Q1,0.05,-0.7075131896193501,-0.6734980622241528
143,C12Q1,0.05,-2.1120381671200503,-1.644047001378686
144,C12Q1,0.05,-2.544499270327946,0.2767954195507026
145,C12Q1,0.05,0.3055458520136671,0.0220912266247575
146,C12Q1,0.05,-0.0703257662450838,1.0216997176895397
147,C12Q1,0.05,0.3378070550519592,-0.7891330192629287
148,C12Q1,0.05,0.7974888863302638,0.2006107011109867
149,C12Q1,0.05,-0.7577272312466565,0.0991432250288629
150,C12Q1,0.05,-0.7075131896193501,1.1984727637617931
151,C12Q1,0.05,0.9694936615741518,-0.8663959743716638
152,C12Q1,0.05,0.7905000740861574,0.92582869587315
153,C12Q1,0.05,0.4776232307933057,-0.150060532511295
154,C12Q1,0.05,0.3283059289045553,-1.5293164425035937
155,C12Q1,0.05,0.2128941926254821,0.660868021825011
156,C12Q1,0.05,-0.0361343657615655,-0.7731260921569646
157,C12Q1,0.05,0.8108740746405889,-0.2188180385016992
158,C12Q1,0.05,0.2386063230918864,0.1242738257364965
159,C12Q1,0.05,-0.0237579964752114,0.7881720262538912
160,C13Q1,0.05,0.1488835286039851,0.4959920681266598
161,C13Q1,0.05,-1.6183072458397303,0.7022569749047681
162,C13Q1,0.05,-0.1179039915277488,1.7806573168042756
163,C13Q1,0.05,0.0273388287621827,0.6525436588162472
164,C13Q1,0.05,0.4892449406689874,1.8532133205754304
165,C13Q1,0.05,-2.508893313744584,-0.3203436631739022
166,C13Q1,0.05,0.8925324966339403,0.2156947461141656
167,C13Q1,0.05,0.0596020947328916,-1.3111845183392408
168,C13Q1,0.05,0.7013719715165809,-1.5020110371567086
169,C13Q1,0.05,-0.5655011637555454,0.6009287778312945
170,C13Q1,0.05,-0.9400487880406114,0.1262586252688781
171,C13Q1,0.05,1.3142778633283123,-0.9035987325815612
172,C13Q1,0.05,0.1476710280313948,-2.44669140805471
173,C13Q1,0.05,-0.7227221415607978,1.0297843531011337
174,C13Q1,0.05,-1.0873894537523636,0.5725984018648607
175,C13Q1,0.05,0.2763464810142064,-0.1290004324530085
176,C13Q1,0.05,0.4971762893387357,0.0559920785397984
177,C13Q1,0.05,0.3127139672717085,0.4156765480600084
178,C13Q1,0.05,0.9679369407450924,-0.2236927546939515
179,C13Q1,0.05,0.8607117811120393,-0.1539541224662547
180,C14Q1,0.05,0.0578219652103246,0.779192420807036
181,C14Q1,0.05,-0.1687838885980355,-1.3275452669551846
182,C14Q1,0.05,0.2513455929814672,-0.5175648432550676
183,C14Q1,0.05,-0.8677281611651999,-0.5847541693006072
184,C14Q1,0.05,-0.2762661261260195,-0.9070211659101104
185,C14Q1,0.05,0.6217384434302051,0.3803798324362891
186,C14Q1,0.05,1.3033036650903096,0.2786599225086034
187,C14Q1,0.05,-0.5300937511376596,-0.6859575341626757
188,C14Q1,0.05,-1.4158513104398065,-0.2374655524379823
189,C14Q1,0.05,0.1913530827599476,0.1838478114253819
190,C14Q1,0.05,0.5415557528836032,-1.3209034738334364
191,C14Q1,0.05,-1.0633471056711636,1.8839204916531735
192,C14Q1,0.05,0.3065879730214753,-0.7665011586472418
193,C14Q1,0.05,0.8125582325935969,-0.4747733706852912
194,C14Q1,0.05,0.8398908797660116,1.0166617475081186
195,C14Q1,0.05,0.6693894228496795,0.6148058135023858
196,C14Q1,0.05,0.7193452171782084,1.6454241716214302
197,C14Q1,0.05,0.5443924862589018,2.5099599826228487
198,C14Q1,0.05,-0.8447007592754776,-0.4152688459399599
199,C14Q1,0.05,-0.1690729326303977,0.4159642975053326
200,C15Q1,0.05,0.2305764620206059,0.5860436592782517
201,C15Q1,0.05,-2.0378979169397846,-0.5280514333764751
202,C15Q1,0.05,0.2652935890239654,-0.7924535410834014
203,C15Q1,0.05,-2.1875066026100933,0.221377713396544
204,C15Q1,0.05,0.5727125144816778,0.4139722131177683
205,C15Q1,0.05,0.5345227843886793,-2.367221614487432
206,C15Q1,0.05,0.3532145665168329,1.572237968394485
207,C15Q1,0.05,-1.3024124693208812,-0.434062273136681
208,C15Q1,0.05,0.3809517720001558,-0.2590412131226781
209,C15Q1,0.05,-0.7966908872410254,0.0999966773549687
210,C15Q1,0.05,1.3637356779394525,0.9087560504881164
211,C15Q1,0.05,-0.0092307218328286,1.3762124200177106
212,C15Q1,0.05,-1.3556214377502274,-0.1093252789258878
213,C15Q1,0.05,0.2755538208637649,-0.3429763881672903
214,C15Q1,0.05,1.6236774138064476,-1.210268787024658
215,C15Q1,0.05,-1.1474931880714945,1.0068815761973309
216,C15Q1,0.05,-0.3994464402872708,-0.915437861758331
217,C15Q1,0.05,-0.1417419282669314,0.3397781239291655
218,C15Q1,0.05,-2.1875066026100933,0.1938847136685916
219,C15Q1,0.05,0.2288086065020582,-0.1865507298804494
220,C16Q1,0.05,0.4095415563802618,-2.353678086478217
221,C16Q1,0.05,0.4841760659250234,0.4336448628492406
222,C16Q1,0.05,1.4006248265205097,-0.5700402587409805
223,C16Q1,0.05,0.501709143967684,1.083695938901164
224,C16Q1,0.05,0.8932533071807729,0.8605151860765394
225,C16Q1,0.05,1.0459051138155804,0.9691451013374446
226,C16Q1,0.05,-0.270843369761355,0.5302858389413767
227,C16Q1,0.05,0.1192523352266263,0.8656741986062362
228,C16Q1,0.05,0.892458476734971,0.291236152633284
229,C16Q1,0.05,1.452459108328828,1.0203835704549322
230,C16Q1,0.05,0.4681442664678616,-1.6580534949462888
231,C16Q1,0.05,-0.4945370051079667,0.7217904167927388
232,C16Q1,0.05,0.5334798347288849,-0.3869100074140065
233,C16Q1,0.05,0.3110019215995443,1.1006813280504526
234,C16Q1,0.05,-0.6756294696476619,1.5628529944794398
235,C16Q1,0.05,-1.448312961210104,0.9797493789051368
236,C16Q1,0.05,-2.595407396646446,0.3894052153377783
237,C16Q1,0.05,1.3856085531809068,0.3438557385490966
238,C16Q1,0.05,-0.0854640844406109,1.267588965176348
239,C16Q1,0.05,0.4778610997488783,-0.7093764504122414
240,C18Q1,0.05,0.4924133483273643,-0.2856914215344501
241,C18Q1,0.05,-0.059841365031259,1.2015822795001605
242,C18Q1,0.05,0.6197393652228129,-0.1822252049491207
243,C18Q1,0.05,-1.7614839108610107,0.3648196762361591
244,C18Q1,0.05,1.5486698319037835,0.4918892949835781
245,C18Q1,0.05,-2.4329164970965937,-1.5128036525950914
246,C18Q1,0.05,0.3333213335541405,0.4854578132177041
247,C18Q1,0.05,2.084380232574436,2.592260475302358
248,C18Q1,0.05,0.0470419813938782,-1.2700896347535091
249,C18Q1,0.05,0.1476288862280412,-0.2917467718796752
250,C18Q1,0.05,-0.4576227309124459,0.7531605180562134
251,C18Q1,0.05,-1.5815525866457634,0.1828906370542133
252,C18Q1,0.05,0.2103648374226505,-0.4896954027077649
253,C18Q1,0.05,1.1283948226191018,0.5605597589744854
254,C18Q1,0.05,-0.1952287488056772,0.5200628382430558
255,C18Q1,0.05,0.5070026480230592,1.2343434548255696
256,C18Q1,0.05,-2.279459620218951,0.1571731567954691
257,C18Q1,0.05,0.8746232874481468,-0.7652919616772329
258,C18Q1,0.05,0.0715520965054832,2.036922920678555
259,C18Q1,0.05,0.7264782939895618,-0.2662586449154979
260,C20Q1,0.05,-0.1286187162554561,-0.1298496271819378
261,C20Q1,0.05,0.0607208993270962,0.8583250262006258
262,C20Q1,0.05,-2.767642636035041,-0.5929727456166927
263,C20Q1,0.05,0.4926519993163865,0.9914837437736714
264,C20Q1,0.05,-0.7425650345425883,0.6540056948998958
265,C20Q1,0.05,-0.1286187162554561,0.1861532295582126
266,C20Q1,0.05,0.1246618974938442,-0.662879505602745
267,C20Q1,0.05,1.361460687325227,-2.376407561989736
268,C20Q1,0.05,-2.767642636035041,-1.3527367215385602
269,C20Q1,0.05,0.251370073640162,1.7301704526639203
270,C20Q1,0.05,-0.0105704802562609,-0.9032499784046591
271,C20Q1,0.05,-0.1649377927925659,-0.0618108932973408
272,C20Q1,0.05,0.196715705498006,0.5500717161417331
273,C20Q1,0.05,-1.20575201865541,-0.7156337016093649
274,C20Q1,0.05,1.050527331044039,0.7976924423293555
275,C20Q1,0.05,-0.4459625656699533,-0.6734308988448775
276,C20Q1,0.05,1.23890807796392,-0.5389850205839799
277,C20Q1,0.05,0.6491865693495473,-1.0397758760389175
278,C20Q1,0.05,0.3426195727140015,-1.8603566428936336
279,C20Q1,0.05,0.583231591652396,1.4146312421608511
280,C23Q1,0.05,-1.2902568881582726,0.4011537944424415
281,C23Q1,0.05,0.2637240306119892,-0.4617531087195567
282,C23Q1,0.05,-0.0966766714935651,-0.6201525091682167
283,C23Q1,0.05,-0.2257558054750568,0.5042337212540532
284,C23Q1,0.05,0.2380763081113794,1.4252197802606372
285,C23Q1,0.05,-0.1924847037735251,0.7964590336434746
286,C23Q1,0.05,0.4233245933272034,-0.7870060023940081
287,C23Q1,0.05,0.4260037306835293,0.8199931306740003
288,C23Q1,0.05,1.291345661341273,1.4141196211145235
289,C23Q1,0.05,0.9214391093530364,-0.0548168326340232
290,C23Q1,0.05,1.8796550318281808,-0.9823825284743788
291,C23Q1,0.05,0.1954987966408978,-0.877415686792574
292,C23Q1,0.05,1.291345661341273,0.5245993539740684
293,C23Q1,0.05,-0.8974400290360478,-0.1015027258841552
294,C23Q1,0.05,0.1460267847532819,-1.1300621310071852
295,C23Q1,0.05,0.5938864583627446,-0.1457834727145707
296,C23Q1,0.05,-0.6127540684659536,0.230815030461381
297,C23Q1,0.05,0.8027041128338492,0.1370705803099433
298,C23Q1,0.05,0.5178752085879186,-0.8541863235847591
299,C23Q1,0.05,-0.1924847037735251,-1.0054247286900553
300,C24Q1,0.05,-2.9196730243705264,-0.1184246472032633
301,C24Q1,0.05,-0.4514849321026482,1.0771738635471575
302,C24Q1,0.05,0.6842155075611256,0.2792296536323478
303,C24Q1,0.05,1.2778594658504527,1.1914347790879665
304,C24Q1,0.05,0.2677931694869926,-1.3423490736743589
305,C24Q1,0.05,0.7697298617627197,-1.999973713807052
306,C24Q1,0.05,-0.3542707598533656,-0.6130254084933435
307,C24Q1,0.05,-0.1307750818743702,0.1221841923304919
308,C24Q1,0.05,-0.9392856282716746,-1.8238040852213733
309,C24Q1,0.05,-2.0259565553340986,-0.7996335100409844
310,C24Q1,0.05,-0.0359944090343127,0.6168315371562437
311,C24Q1,0.05,0.276253623647035,-1.0222698151286802
312,C24Q1,0.05,-0.5726119678059707,1.3117291758285627
313,C24Q1,0.05,-0.0787084478015032,0.5709834559447865
314,C24Q1,0.05,0.2157075442491702,-1.9870193770950064
315,C24Q1,0.05,-0.9701482973863929,-1.6452328277568995
316,C24Q1,0.05,-0.5123035724270792,1.6250428274543505
317,C24Q1,0.05,-3.194293705338799,0.122028615800125
318,C24Q1,0.05,0.228821589576766,1.1168341593186888
319,C24Q1,0.05,-0.2701990341812674,0.7123675748920532
320,C25Q1,0.05,-1.3127807816183434,1.8505324376206431
321,C25Q1,0.05,0.1696683529198352,1.4397268935125882
322,C25Q1,0.05,0.2143131487775349,-1.0542303590673765
323,C25Q1,0.05,-1.584882239847512,0.2078620478004491
324,C25Q1,0.05,-0.0541143015508271,-0.0956017233415273
325,C25Q1,0.05,-0.8365902613297109,-1.534068181388629
326,C25Q1,0.05,-1.3127807816183434,0.9109086265862072
327,C25Q1,0.05,-0.5395962592504944,-0.471518498550437
328,C25Q1,0.05,-0.0856334916352086,0.9341146168826858
329,C25Q1,0.05,-0.0856334916352086,1.103406033093891
330,C25Q1,0.05,0.5611355372903404,-1.6594575521407111
331,C25Q1,0.05,-0.2553749117398798,1.192815662491638
332,C25Q1,0.05,-0.8504367402061046,-0.1483945494988642
333,C25Q1,0.05,-0.633391768965831,1.0224151963715915
334,C25Q1,0.05,0.3815465690959403,-1.0841383308942236
335,C25Q1,0.05,0.6112828736264788,0.0427473110057497
336,C25Q1,0.05,-0.2679551246307596,-0.7572792196911834
337,C25Q1,0.05,-0.6560454555375728,-1.707012575110517
338,C25Q1,0.05,-2.498997277750062,0.2886228204241314
339,C25Q1,0.05,0.1102919039925112,1.682100949695888
340,C26Q1,0.05,0.3410110643370778,1.3645673368658984
341,C26Q1,0.05,-0.4163936438611966,-1.1213676877095025
342,C26Q1,0.05,0.957967208609004,0.6890240836914495
343,C26Q1,0.05,0.3864617779141994,0.2926356314165947
344,C26Q1,0.05,0.957967208609004,1.3522872663425989
345,C26Q1,0.05,0.0839272362066765,-0.6377444921226533
346,C26Q1,0.05,-0.1963131569170535,-0.0509204062208554
347,C26Q1,0.05,-0.0616694922679741,0.8194674106671075
348,C26Q1,0.05,0.6633003238462365,-0.0826689652063506
349,C26Q1,0.05,1.441542993715986,-0.5521267548829023
350,C26Q1,0.05,0.7826948922626915,0.0210782711845258
351,C26Q1,0.05,-0.0821190339204722,-0.7565668154663058
352,C26Q1,0.05,-0.3895771266587022,0.4107617276099176
353,C26Q1,0.05,-0.4677656877762661,1.756822149042444
354,C26Q1,0.05,0.0326524186383849,0.5665041290388431
355,C26Q1,0.05,0.7257355071512954,-1.3993454803171406
356,C26Q1,0.05,-0.1963131569170535,0.5563377581394287
357,C26Q1,0.05,0.1939587707845778,0.3411302848900029
358,C26Q1,0.05,-0.0821190339204722,0.2329560190272983
359,C26Q1,0.05,-0.454532959889006,-0.3471581338236457
360,C27Q1,0.05,0.3998283774373306,-0.0508070992678879
361,C27Q1,0.05,0.3002411881013014,-0.7297691350359218
362,C27Q1,0.05,-0.157498466744185,0.5234691581646531
363,C27Q1,0.05,-1.1401201640396037,0.6411604202919559
364,C27Q1,0.05,0.352090423127537,-0.2161907509450351
365,C27Q1,0.05,0.6589856283424371,0.3792769122320329
366,C27Q1,0.05,0.6195455116356161,-1.1222734210529588
367,C27Q1,0.05,0.1295017273254064,2.387785862576997
368,C27Q1,0.05,0.9477542968732492,-0.5744168017769994
369,C27Q1,0.05,0.9359849124702624,-0.0704087035924751
370,C27Q1,0.05,1.063894271818654,-0.4446330044273501
371,C27Q1,0.05,0.5746784827890732,0.684389378264427
372,C27Q1,0.05,0.0451605526723764,-0.8140305026889225
373,C27Q1,0.05,1.3469703733776406,-0.2904927250958827
374,C27Q1,0.05,-0.0333111037032995,1.4378355748053078
375,C27Q1,0.05,-1.52602480720061,0.5108998069536431
376,C27Q1,0.05,0.2790091421647691,1.2791621816539052
377,C27Q1,0.05,0.3051025785522174,-0.1938895443837603
378,C27Q1,0.05,0.6560022004815451,-0.1292001407609074
379,C27Q1,0.05,0.135311540155973,0.5813865987400869
380,C29Q1,0.05,1.908431176933952,0.6589229872307255
381,C29Q1,0.05,0.7706451551036402,0.81790948962413
382,C29Q1,0.05,-0.91307664088173,-0.7174106989015602
383,C29Q1,0.05,0.3539087409642167,-0.8646768894631989
384,C29Q1,0.05,-0.1335959728539162,1.156555395574485
385,C29Q1,0.05,-0.4160438356909086,-0.236660517873857
386,C29Q1,0.05,0.3427437062619969,0.9812274053621878
387,C29Q1,0.05,-0.6966072070307057,-1.5467937101951912
388,C29Q1,0.05,-0.2471507002299002,0.1563921719084116
389,C29Q1,0.05,-0.1692524193926274,0.1432918829236912
390,C29Q1,0.05,-0.6183978195313777,1.012073822869598
391,C29Q1,0.05,0.111894913812371,0.8331768316416025
392,C29Q1,0.05,-0.681510350672152,-0.5276448534183412
393,C29Q1,0.05,0.1870943947009671,0.0839018214031219
394,C29Q1,0.05,0.548187254902393,-0.1792026236309905
395,C29Q1,0.05,-0.0166217646648387,0.0942689304906989
396,C29Q1,0.05,-0.2771315376336734,-0.4905020743220233
397,C29Q1,0.05,0.3250440405012753,1.139361656129285
398,C29Q1,0.05,0.3866431542122992,0.7547533660168076
399,C29Q1,0.05,-0.5794123823639925,-0.4916153982826888
400,C30Q1,0.05,0.261589454750915,0.3312404295058609
401,C30Q1,0.05,0.3711420984057518,0.988293226303507
402,C30Q1,0.05,0.969333145552385,1.5568646630374343
403,C30Q1,0.05,0.5462764806397971,0.8700900477370033
404,C30Q1,0.05,-0.3905472821439115,0.5742383220697558
405,C30Q1,0.05,-0.4684338612868135,1.0281758715011624
406,C30Q1,0.05,-0.9341389447870228,0.537087792395309
407,C30Q1,0.05,-1.2227551607851748,-0.893207131514062
408,C30Q1,0.05,-0.979259485052804,0.3940036772803061
409,C30Q1,0.05,0.111975278310755,0.2081579604735124
410,C30Q1,0.05,0.4134243123720225,0.3269780387076876
411,C30Q1,0.05,-0.4713610970479589,0.4647167181091337
412,C30Q1,0.05,0.7173439018152852,2.0903530284671272
413,C30Q1,0.05,-0.6972665104468412,-2.1976080658048547
414,C30Q1,0.05,0.9052623042252872,-0.3587492511762402
415,C30Q1,0.05,-0.1205617034434674,1.6223661801200664
416,C30Q1,0.05,0.7733015568744062,-1.0218955070327738
417,C30Q1,0.05,-1.1615812280816016,0.0774182723955717
418,C30Q1,0.05,1.1062533899182778,0.1286842708834983
419,C30Q1,0.05,0.5092848605284903,-0.0488003072049417
420,C31Q1,0.05,0.3936032108783216,0.0052730175392442
421,C31Q1,0.05,0.6408966389686128,-0.866422463085189
422,C31Q1,0.05,1.0703768314720197,2.002271635475417
423,C31Q1,0.05,-0.2162409354715286,0.3894369218574127
424,C31Q1,0.05,1.375865665333036,0.6774557810295584
425,C31Q1,0.05,-1.9962871566153264,-1.219823580245735
426,C31Q1,0.05,0.6700762329897909,-0.4884909681056773
427,C31Q1,0.05,0.3374668724562966,0.5757797429859094
428,C31Q1,0.05,-1.207102211553205,-0.0690826979610364
429,C31Q1,0.05,0.3250440405012753,0.2364027054483342
430,C31Q1,0.05,0.0136544446063613,-1.1489953182686432
431,C31Q1,0.05,-0.0114283308851614,-1.3423180103414298
432,C31Q1,0.05,-0.5446699668423207,0.9170285838575448
433,C31Q1,0.05,-0.925920756245036,1.3046654893990173
434,C31Q1,0.05,1.1468146110202504,0.4570391408626236
435,C31Q1,0.05,0.7619153126569547,-1.792098235144972
436,C31Q1,0.05,-0.1857817236451566,-1.5131674893544478
437,C31Q1,0.05,-0.500275050495846,1.0766976147870913
438,C31Q1,0.05,-1.9962871566153264,0.2003304064899649
439,C31Q1,0.05,0.1178440951756272,-1.457480038069391
440,C32Q1,0.05,-0.1121330213394937,-0.9388273778549708
441,C32Q1,0.05,0.643757620319505,0.4007409121318823
442,C32Q1,0.05,0.4281159000163246,-0.0068005513411585
443,C32Q1,0.05,-0.3193130561066315,-1.4110763552732892
444,C32Q1,0.05,0.1984111579401712,0.6860388263193643
445,C32Q1,0.05,-0.296314276461878,-0.3455569074576001
446,C32Q1,0.05,-0.3193130561066315,0.8069433220911384
447,C32Q1,0.05,-2.8089657018934098,1.9777433760173688
448,C32Q1,0.05,0.3854402290099514,0.1953502741705869
449,C32Q1,0.05,-2.83589984604522,0.9504666383078352
450,C32Q1,0.05,1.162291382722712,0.0826084677614222
451,C32Q1,0.05,-0.5187186147335314,0.4142867025228838
452,C32Q1,0.05,0.2157075442491702,2.466549592067264
453,C32Q1,0.05,-1.386057525709326,0.4252640733454703
454,C32Q1,0.05,-1.1934024284531324,-0.8420083485860849
455,C32Q1,0.05,0.6867066516648581,-2.1913271763045654
